"Busy","Recreational","Full","Universally Low","Purposeful","Moderately Low","Rationally","Cluster"
0.135320714345482,0.133665692450522,0.0395219135544213,0.157334695376491,0.0478281687260015,0.409452270713881,0.0768765448332012,"Cluster 1: 37 Obs."
0.0822796112269796,0.101850780798149,0.0373057498057498,0.105985802696329,0.163309205414469,0.154065744197323,0.355203105861001,"Cluster 2: 33 Obs."
0.0570654577620522,0.0862141527776203,0.115831481040459,0.028787497905145,0.547323074528957,0.0507298915967647,0.114048444389002,"Cluster 3: 39 Obs."
0.122689704450243,0.0497353685583026,0,0.646115649882916,0.0140255718190941,0.126501633041881,0.040932072247564,"Cluster 4: 26 Obs."
0.411106323334287,0.130328867873259,0.0245420536635707,0.216294015026031,0.0800091527839206,0.0801169409972451,0.0576026463216866,"Cluster 5: 34 Obs."
0.0599576866846604,0.108946478107662,0.534127820887689,0.0271573699205278,0.166474546408757,0.0266081871345029,0.0767279108562003,"Cluster 6: 24 Obs."
0.120923042419582,0.407551318667236,0.12154896397976,0.0390939382288863,0.127677946492825,0.120161606623544,0.0630431835881663,"Cluster 7: 51 Obs."
